author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,tags,predicted_langs
Yay who oo,Spectrum,"To costly for the service I get,and it slags at times.Movies shut off half way threw at time!",Spectrum,"To costly for the service I get,and it slags at times.Movies shut off half way threw at time!",3.00,US,11.12,2023-07-08T22:51:38,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LBT3u8pRnRaaU_195VUzgKw,,en
eddater,Fix this app.,The app hasn’t been working. Can’t see my balance and it doesn’t allow me to pay. It hasn’t been working. Please fix your app.,Fix this app.,The app hasn’t been working. Can’t see my balance and it doesn’t allow me to pay. It hasn’t been working. Please fix your app.,1.00,US,11.12,2023-07-08T21:02:16,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LVJoLpMss4wNClsUGCovhZQ,,en
Alex947627,Quick,Fastest way to pay the bill.,Quick,Fastest way to pay the bill.,5.00,US,11.12,2023-07-08T18:49:01,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L677TQhlMpCvTi8DjNNMaGQ,,en
Sw Shunyo,Nice awesome,The app has a nice dashboard that provides self service access to all functions. Love the idea of restarting the modem.,Nice awesome,The app has a nice dashboard that provides self service access to all functions. Love the idea of restarting the modem.,5.00,US,11.12,2023-07-08T15:38:55,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LlSsVp68qwepfDVrbbfeoDw,,en
Bernard.Chad,Service Review,Customer support and service technician have been excellent. I am very pleased with the support and cooperation have been excellent. I am very pleased.,Service Review,Customer support and service technician have been excellent. I am very pleased with the support and cooperation have been excellent. I am very pleased.,4.00,US,11.12,2023-07-08T11:47:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LmQ866XsJ2khPxk0YCQVQYw,,en
ToriBelle422,Tori,Love it,Tori,Love it,5.00,US,11.12,2023-07-08T08:34:03,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LjxnXRf8KYzEITc5FPt_QPA,,"bs;it;oc;sh;sl"
Fj 22,To Jailyn for her services.,"Ms Jailyn from Wisconsin was our assistant and helped us through all that we needed. She was an amazing, patient, kind and we really just wanted to share how much we have appreciated her help. This is from Mr. Jama and his daughter Fathi. Thank you so much Jailyn for your incredible service. We have talked to other customer service representatives before but none of them were nearly as phenomenal as you were.",To Jailyn for her services.,"Ms Jailyn from Wisconsin was our assistant and helped us through all that we needed. She was an amazing, patient, kind and we really just wanted to share how much we have appreciated her help. This is from Mr. Jama and his daughter Fathi. Thank you so much Jailyn for your incredible service. We have talked to other customer service representatives before but none of them were nearly as phenomenal as you were.",5.00,US,11.12,2023-07-08T03:21:41,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LevZVjeHodqU-D7iwuHtZQA,"pricing;gameplay",en
Mj$119974343,Amazing Speed,Truly the fastest speed! I love the service.,Amazing Speed,Truly the fastest speed! I love the service.,5.00,US,11.12,2023-07-07T23:50:04,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LeiMjJEGwLSS3SfyckXuiIw,"gameplay;app_performance",en
Vintagetreasure55,New Beginnings,"A fresh start. Years ago I remember the WiFi Co we delt with was a pain. How things have changed in 20 years. A new company now, with easy communication & in person companionate representatives at the store. So far so good lol.",New Beginnings,"A fresh start. Years ago I remember the WiFi Co we delt with was a pain. How things have changed in 20 years. A new company now, with easy communication & in person companionate representatives at the store. So far so good lol.",5.00,US,11.12,2023-07-07T21:37:15,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L2x-u74FqEmsy5omfIax8BA,gameplay,en
why do I use this service,"App is great, service is terrible","I do enjoy using the app, but your Internet service is terribly unreliable. I would never recommend the service to a friend, family member, or coworker. Second outage this week and your company credited me $6.44 for a full day without service, which I lost several hundreds of dollars by not being able to work without the Internet. Shame on your company, completely unreliable service. I am currently searching for a new provider.","App is great, service is terrible","I do enjoy using the app, but your Internet service is terribly unreliable. I would never recommend the service to a friend, family member, or coworker. Second outage this week and your company credited me $6.44 for a full day without service, which I lost several hundreds of dollars by not being able to work without the Internet. Shame on your company, completely unreliable service. I am currently searching for a new provider.",4.00,US,11.12,2023-07-07T19:32:46,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L_8RibX35N3jKD4EQZeHCQg,"pricing;gameplay;app_performance",en
caridad f garcia,Spectrum Internet,Enjoying everything,Spectrum Internet,Enjoying everything,5.00,US,11.12,2023-07-07T17:23:38,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LhPwSmwtW8wfmq5y7ZLKKKg,,"en;da;la;no;af"
Guy&Girl who played game,"Wow, so easy","Just be patient and relax because this app is super easy to use so. Thank you Spectrum, keep it up!","Wow, so easy","Just be patient and relax because this app is super easy to use so. Thank you Spectrum, keep it up!",5.00,US,11.12,2023-07-07T17:10:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LbgFQISJis5clKtBaiFe8-g,gameplay,en
LAM47803,Stopped working,"This used to be a great app, but it quit working. I have deleted it and reinstalled it twice, and have restarted my device twice. It still won’t work. The chat bot disappeared while trying to solve my problem. Too bad. This was a great app . . .",Stopped working,"This used to be a great app, but it quit working. I have deleted it and reinstalled it twice, and have restarted my device twice. It still won’t work. The chat bot disappeared while trying to solve my problem. Too bad. This was a great app . . .",2.00,US,11.12,2023-07-07T15:55:29,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LaWGwU5a-HMkq_BUrvyEkCA,app_performance,en
oda773,Router Disconnect,Very simple. My app continues to say my router is disconnected and fiber modem status unavailable when WiFi is running smoothly. Know one can tell me why.,Router Disconnect,Very simple. My app continues to say my router is disconnected and fiber modem status unavailable when WiFi is running smoothly. Know one can tell me why.,3.00,US,11.12,2023-07-07T13:28:49,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LB0h0YZWo6berOZacQypbwQ,app_performance,en
Original Songbird,Cable and internet,Love the entire experience!,Cable and internet,Love the entire experience!,5.00,US,11.12,2023-07-07T12:56:55,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LpfFVANWwLAyWmkDYGvImzA,gameplay,"en;fr;la"
Scottyjsales,Spectrum,So far awesome service fast internet no outages wifi router not the best had to buy another one but it is a big house so it was expected would be nice if they sent a tech to install it though Incase you have trouble hooking it up guess I could have asked also lol,Spectrum,So far awesome service fast internet no outages wifi router not the best had to buy another one but it is a big house so it was expected would be nice if they sent a tech to install it though Incase you have trouble hooking it up guess I could have asked also lol,5.00,US,11.12,2023-07-07T02:31:32,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LaDggnb0Z-uBRUOcmIMJWjg,"gameplay;app_performance",en
Fiddlestix36,Forced to use app,"I was sent a new modem to replace my old one. The instructions required this app to be downloaded. I was able to install the new modem with the app, but it stopped functioning after that. When I open the app, the screen is white. One time it opened but everything was frozen. Deleted.",Forced to use app,"I was sent a new modem to replace my old one. The instructions required this app to be downloaded. I was able to install the new modem with the app, but it stopped functioning after that. When I open the app, the screen is white. One time it opened but everything was frozen. Deleted.",1.00,US,11.12,2023-07-07T01:39:35,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lp11186iyHzoVdXOVmeYsIg,app_performance,en
God's servant 43,My experience with Spectrum,Spectrum is a great home internet provider! I have only one complaint and that is once a week for the month I’ve had service with them I have to unplug and restart my modem and router and wait about 10 minutes for everything to load up and get back to working in proper fashion. Other than that I have no issues and the people I’ve talked to on customer service a couple of times have been super friendly and knowledgeable and able to answer all my inquiries to satisfaction. I only wish I wasn’t locked into cricket on my phone plan for 6 months bcz spectrums bundle of home internet and phone service is way more affordable than my phone plan with one company and internet thru another.,My experience with Spectrum,Spectrum is a great home internet provider! I have only one complaint and that is once a week for the month I’ve had service with them I have to unplug and restart my modem and router and wait about 10 minutes for everything to load up and get back to working in proper fashion. Other than that I have no issues and the people I’ve talked to on customer service a couple of times have been super friendly and knowledgeable and able to answer all my inquiries to satisfaction. I only wish I wasn’t locked into cricket on my phone plan for 6 months bcz spectrums bundle of home internet and phone service is way more affordable than my phone plan with one company and internet thru another.,4.00,US,11.12,2023-07-06T23:33:50,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LZC-TJMbWB3sNLdYVmZkghg,"pricing;gameplay;app_performance",en
Soccerwhitec6,Very helpful lady who help me navigate my account to change password.,I can’t remember the lady’s name but she was very helpful. Thank you…!,Very helpful lady who help me navigate my account to change password.,I can’t remember the lady’s name but she was very helpful. Thank you…!,5.00,US,11.12,2023-07-06T22:13:33,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L6xqHtcifY7X0nxWyg-zjAw,gameplay,en
Arsh23,Internet never works,Constant outages and just “oops we’re sorry” well I’m sorry you have a monopoly because the service is trash!,Internet never works,Constant outages and just “oops we’re sorry” well I’m sorry you have a monopoly because the service is trash!,1.00,US,11.12,2023-07-06T18:38:31,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L9U3xUPDP5whqil7gJ2PK2g,app_performance,en
Steve4Bama,App is great,Spectrum service is great and easy to use.,App is great,Spectrum service is great and easy to use.,5.00,US,11.12,2023-07-06T17:07:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LReu3Oc-JDzfA3Kx0weqzBg,"pricing;gameplay","en;la"
Jgon3,Rates,Monthly rates are higher than I would like them to be.,Rates,Monthly rates are higher than I would like them to be.,3.00,US,11.12,2023-07-06T16:03:27,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LWYe_pRi_Ec_uhVPwHX6pUA,pricing,en
CustomTShirtKings🤴🏻,Awesome Internet,Love Spectrum! Especially the real customer service that actually helps with every issue and goes over and beyond to help you understand and also fix issues immediately! Give them all a raise!!😎😀,Awesome Internet,Love Spectrum! Especially the real customer service that actually helps with every issue and goes over and beyond to help you understand and also fix issues immediately! Give them all a raise!!😎😀,5.00,US,11.12,2023-07-06T01:15:34,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LBEW_O6vT4aNVFwjtJtQKzw,"gameplay;app_performance",en
BlacButtaFli,All spectrum programs,Not user friendly.,All spectrum programs,Not user friendly.,1.00,US,11.12,2023-07-06T00:29:34,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LLI3bogVdFKepdZrGwezVsw,,"en;la;ca;nn;no"
gfd869595,App is easy to se but doesnt allow me to create pause schedule,"App is super easy to navigate ,but doesn’t allow me to create a pause schedule for my devices",App is easy to se but doesnt allow me to create pause schedule,"App is super easy to navigate ,but doesn’t allow me to create a pause schedule for my devices",3.00,US,11.12,2023-07-05T23:28:14,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LurO4utHRUsAfSLY0Yyxt9A,"gameplay;app_performance","en;ro"
binanceistheworst,Terrible App terrible company,"Support is just chatbots who won’t route you to a human.
The internet service and app are both terrible.",Terrible App terrible company,"Support is just chatbots who won’t route you to a human.
The internet service and app are both terrible.",1.00,US,11.12,2023-07-05T17:01:04,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LpRqbF3dw1WLNvPGYP5ZoIQ,"gameplay;app_performance","en;fr"
Francia*,Fechas de pago,"Me dio opción de elegir día de pago pero no me dejo hacerlo y de echo el día de vencimiento era un día después, no entiendo esa parte",Fechas de pago,"Me dio opción de elegir día de pago pero no me dejo hacerlo y de echo el día de vencimiento era un día después, no entiendo esa parte",3.00,US,11.12,2023-07-05T00:56:51,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LdfVyIKCpctHDF4O7HIA9ew,,"es;an"
Madness1685,Easy,This app is so incredibly easy to use! Fast and simple.,Easy,This app is so incredibly easy to use! Fast and simple.,4.00,US,11.12,2023-07-04T22:48:32,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LiASFU7y9pWiATLo8gDcGNQ,"gameplay;app_performance",en
Martinsixstring,Best Deal around,I Love Spectrum. I got internet and TV for under 120 dollars. Plus I got my phone service FREE for 1 year. You got to be nuts to pass up a deal like that. And I’m not nuts. I don’t think. Thank you Spectrum.,Best Deal around,I Love Spectrum. I got internet and TV for under 120 dollars. Plus I got my phone service FREE for 1 year. You got to be nuts to pass up a deal like that. And I’m not nuts. I don’t think. Thank you Spectrum.,5.00,US,11.12,2023-07-04T17:55:01,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L6EAG2NW9YAp_XlehyDS9bA,"pricing;gameplay",en
Johnattel,Efectividad de pago,"Me encanta la app. Pagos electrónicos es lo mejor. Espero poder seguir disfrutando del servicio que hasta ahora,es excelente.
Cordialmente:
Johnattel Bruno",Efectividad de pago,"Me encanta la app. Pagos electrónicos es lo mejor. Espero poder seguir disfrutando del servicio que hasta ahora,es excelente.
Cordialmente:
Johnattel Bruno",5.00,US,11.12,2023-07-04T17:19:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lj-2hw7ujiF8IYudFhG8tqA,,"es;gl;pt;ca"
cuchita3545,Idioma Español,Sería muy importante para nosotros los usuarios tener la comunicación y recibir las informaciones en Español. Gracias,Idioma Español,Sería muy importante para nosotros los usuarios tener la comunicación y recibir las informaciones en Español. Gracias,5.00,US,11.12,2023-07-04T16:34:32,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L6N5_PwWL68DnpcDW-86bqg,,es
libreexpression🌾,Sooo easy my 7 year old can pay my bill on it,Sooo easy my 7 year old can pay my bill on it,Sooo easy my 7 year old can pay my bill on it,Sooo easy my 7 year old can pay my bill on it,5.00,US,11.12,2023-07-04T15:35:56,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LM7momiZBOTM3Xh4en01i5g,"pricing;gameplay",en
jkhcllvcnn,Use,Good app,Use,Good app,5.00,US,11.12,2023-07-04T06:19:30,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LmrO1POUlvQnF1O-Ew2-dxQ,,"en;la;fr;it;tl"
