author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,tags,predicted_langs
Bloody Aimz,Can’t complain,"Other than prices gradually increasing just like everything else in this world you can’t complain about spectrum compared to other internet companies, they have their outages but they fix them as soon as possible and have always been quick and easy through the app.",Can’t complain,"Other than prices gradually increasing just like everything else in this world you can’t complain about spectrum compared to other internet companies, they have their outages but they fix them as soon as possible and have always been quick and easy through the app.",5.00,US,11.11,2023-06-24T15:52:51,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LVARWwQT_Idb8n8xIP7xZtw,"pricing;gameplay;app_performance",en
Dsrtgranny,Spectrum Billll,Paying Spectrum online is fast and easy. Better than mailing in payment or standing in line at the counter to pay.,Spectrum Billll,Paying Spectrum online is fast and easy. Better than mailing in payment or standing in line at the counter to pay.,5.00,US,11.11,2023-06-24T13:39:52,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L23vCnmHUSs44me_9IB3c2A,pricing,en
messyfushsticksonsteriods,Review,Amazing job you guys thank you for the hard work you do!!!,Review,Amazing job you guys thank you for the hard work you do!!!,5.00,US,11.11,2023-06-24T08:35:53,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LuFRhUyUg9D4_rcB4OtUnrQ,gameplay,en
AshyStashy,Great reliability,It’s great service,Great reliability,It’s great service,5.00,US,11.11,2023-06-24T01:20:43,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LtK8sDKN8MF6D8aa_pykFgg,"pricing;gameplay","en;ca;la;ro"
ibmilo,After update app won’t work,App does not work after update,After update app won’t work,App does not work after update,1.00,US,11.11,2023-06-24T01:11:00,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LUrJ6NywGHzpxa5U0cuj5jg,app_performance,"en;af;nl"
Slim Thugga Cuttie,Review,Great app quick and easy,Review,Great app quick and easy,5.00,US,11.11,2023-06-23T19:39:30,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Ll7C91btDWhSYSqv1qRjBlA,gameplay,"en;la"
Lulu2962,Internet,Better than Verizon and works great!,Internet,Better than Verizon and works great!,5.00,US,11.11,2023-06-23T18:45:29,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L8XwlmZ1kxKZ3_UzD2_W9lg,gameplay,"en;af;nl;da;de"
Aulani Hirayama,Love the App,It’s so convenient and so easy to navigate and pau your bill with just two clicks of a button.  They notify you when your bill is paid via text. I highly advice to download app!!!,Love the App,It’s so convenient and so easy to navigate and pau your bill with just two clicks of a button.  They notify you when your bill is paid via text. I highly advice to download app!!!,5.00,US,11.11,2023-06-23T16:30:45,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Ldy-IfvgHK6-VQDVNtrwwZg,"pricing;gameplay;app_performance",en
Ar7ie,convenient,This app is very useful and convenient tool for bill payments,convenient,This app is very useful and convenient tool for bill payments,5.00,US,11.11,2023-06-23T15:48:43,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lk47C0krG_KxMo5rxPcH9nw,"pricing;gameplay",en
Doeboy6789,Yes,Awesome,Yes,Awesome,5.00,US,11.11,2023-06-23T07:21:38,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lm7YbcMASQOZxZ-qYtKDJVQ,,"en;af;cy;an;nl"
Witch dragon trainer,Easy fast,The app is very easy to use. Makes payments much easier than sending a check in the mail. Absolutely love the app.,Easy fast,The app is very easy to use. Makes payments much easier than sending a check in the mail. Absolutely love the app.,5.00,US,11.11,2023-06-23T04:44:52,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LySKMNEQPbAsqu9enTFG7gw,gameplay,en
Aizenbill,Thanks.,Thank you for your services.,Thanks.,Thank you for your services.,5.00,US,11.11,2023-06-23T00:25:39,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LdKSZgRjOUIBAdyPhGdyZ4Q,gameplay,"en;fr"
Over it2023,Ugh,The app just spinning nothing else just spinning.. if I could find another company oh I would run to them. It’s always some w spectrum ALWAYS something,Ugh,The app just spinning nothing else just spinning.. if I could find another company oh I would run to them. It’s always some w spectrum ALWAYS something,1.00,US,11.11,2023-06-23T00:13:02,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LV7KDyEVig6rPKDfmPed9oA,"gameplay;app_performance",en
Unsure70,After last update it just loads and loads,Never goes into the app just keeps loading.,After last update it just loads and loads,Never goes into the app just keeps loading.,2.00,US,11.11,2023-06-22T21:46:03,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lu-ay_7moizqq2c-Azsro3w,"gameplay;app_performance",en
Stixxmann,Useful for basics,"Useful to pay Spectrum, but not really useful to the user. I can’t access my router and there are no controls for it. I can’t get anything other than data usage per line for the phones. 
I know they have way more information visible on their end, but we don’t get any of that…",Useful for basics,"Useful to pay Spectrum, but not really useful to the user. I can’t access my router and there are no controls for it. I can’t get anything other than data usage per line for the phones. 
I know they have way more information visible on their end, but we don’t get any of that…",4.00,US,11.11,2023-06-22T19:43:26,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LuFiCBteWFyct5nLx_JmMQQ,"pricing;gameplay;app_performance",en
Alex fultz,Slow internet,Been having trouble with internet connection for a long time now. Internet is super slow trying to get it resolved.,Slow internet,Been having trouble with internet connection for a long time now. Internet is super slow trying to get it resolved.,3.00,US,11.11,2023-06-22T19:21:08,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LBV8_nQDSak4aYar353Dzqw,"gameplay;app_performance",en
Devvrayvernon,Slow internet service,My name is devin vernon and my internet is running super slow if you could please help I’d appreciate it,Slow internet service,My name is devin vernon and my internet is running super slow if you could please help I’d appreciate it,2.00,US,11.11,2023-06-22T17:50:11,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LArYYviAZTWmgoymwQ3kE1A,"gameplay;app_performance",en
Steph4968,Great!!,Great speedy service!!!,Great!!,Great speedy service!!!,4.00,US,11.11,2023-06-22T13:51:41,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LRQbuIKGSOTBPG8Fn4Gx73A,,"en;la;ro"
buikkdhhr,Fantastic app,"They make it ridiculously easy to pay your bill, which is really convenient and I have never came across the problem while using this app",Fantastic app,"They make it ridiculously easy to pay your bill, which is really convenient and I have never came across the problem while using this app",5.00,US,11.11,2023-06-22T13:02:24,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LiawLTVI74PjmK95OuJtrUQ,"pricing;gameplay",en
hayliester,No I’m going anywhere I just,The only way I cannot I want,No I’m going anywhere I just,The only way I cannot I want,4.00,US,11.11,2023-06-22T07:02:16,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L-1_IIezUQ-TvAmnW5CzoSg,other,en
opheliane1980,For the new year to,I don’t know if you cannot,For the new year to,I don’t know if you cannot,4.00,US,11.11,2023-06-22T07:01:42,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lczoq8o3vFLlsyvvtjggPTA,gameplay,en
natasha.corkery,For me to get a,I’m not a big man in,For me to get a,I’m not a big man in,4.00,US,11.11,2023-06-22T06:55:13,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lt8v7pOdkJLm46VYoP4__Rg,,"en;da;no;nn;af"
Limikeen,Bad update,"Unable to check what devices are connected on the app after I updated.  
Also, spoke with “Tot” before to try to transfer my service. They added whole bunch of services and attempted to charge me WITHOUT my consent. They are literally robbing people…not even exaggerating. Literally want to give them negative stars as it shouldn’t be tolerated.",Bad update,"Unable to check what devices are connected on the app after I updated.  
Also, spoke with “Tot” before to try to transfer my service. They added whole bunch of services and attempted to charge me WITHOUT my consent. They are literally robbing people…not even exaggerating. Literally want to give them negative stars as it shouldn’t be tolerated.",1.00,US,11.11,2023-06-22T05:58:36,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LxUt8cFH1pewFqjwm_URmMg,"pricing;app_performance",en
Kamila 04,Internet,A very professional and easy to deal,Internet,A very professional and easy to deal,4.00,US,11.11,2023-06-22T00:18:41,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838La-36621TRgHJNvB9UZ_siw,"pricing;gameplay","en;af"
Alyssapaw,USELESS,This app is the most useless thing in the world. I have to remove and redownload it everytime i want to pay my bill.,USELESS,This app is the most useless thing in the world. I have to remove and redownload it everytime i want to pay my bill.,1.00,US,11.11,2023-06-21T23:01:54,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LegMK5zUcnTEKT0S1b7E_Ig,pricing,en
Arrokidd,"App is fine, API is terrible!","Why is it that it can’t figure out whether or not my modem or router is connected when I see that the ethernet port light up? How come I can’t log in or reset my password because the API is down?
Whats the point in having a polished app, if the API prevents it from functioning half the time. I wish Spectrum wasn’t a telecom monopoly. 👎🏼👎🏼👎🏼","App is fine, API is terrible!","Why is it that it can’t figure out whether or not my modem or router is connected when I see that the ethernet port light up? How come I can’t log in or reset my password because the API is down?
Whats the point in having a polished app, if the API prevents it from functioning half the time. I wish Spectrum wasn’t a telecom monopoly. 👎🏼👎🏼👎🏼",1.00,US,,2023-06-21T21:45:53,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LCZDUqab_Yi3AWkbGQITFkg,,en
RatingWiz,Great App,Easy to use app with useful features.,Great App,Easy to use app with useful features.,5.00,US,,2023-06-21T21:09:57,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LgoMyS7JmZyUYQ6gsiXQLWA,,en
MamaTrombone,Easy to use,I can easily pay my bill and restart my equipment from the app. It works as it should.,Easy to use,I can easily pay my bill and restart my equipment from the app. It works as it should.,5.00,US,,2023-06-21T19:54:17,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LCxdmUo_ZUSErJ5tAOi7ZTw,,en
1st Cupcake,App,Easiest app to pay any bill with.,App,Easiest app to pay any bill with.,5.00,US,,2023-06-21T17:24:33,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LrUVpD0Ut3RQr-w4xOvo9mw,,en
xxx_Xan_xxx,"Removed My Review, Terrible for Updates","I made a review that I would edit every month to indicate that I have to update an app JUST to pay a bill but it got deleted. I probably had five updates but here’s number six: 11/16/12 Had to update just to pay a bill Seriously, stop trying to reinvent the wheel, it’s so annoying. update seven: 2/2023 have to update again to pay a bill update eight: 3/2023 must update to pay bill. update nine: 6/2023 cool still have to update to pay a bill","Removed My Review, Terrible for Updates","I made a review that I would edit every month to indicate that I have to update an app JUST to pay a bill but it got deleted. I probably had five updates but here’s number six: 11/16/12 Had to update just to pay a bill Seriously, stop trying to reinvent the wheel, it’s so annoying. update seven: 2/2023 have to update again to pay a bill update eight: 3/2023 must update to pay bill. update nine: 6/2023 cool still have to update to pay a bill",1.00,US,,2023-06-21T16:24:54,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LPLuLipHCTDBDboVzKnDvjw,,en
Bear Bear 2,Easy app and a Great company.,Couldn’t ask for better service once the human gets involved . Computer makes getting and fixing some things done easy but when I need a human it’s a little difficult. Overall I’m happy 😀,Easy app and a Great company.,Couldn’t ask for better service once the human gets involved . Computer makes getting and fixing some things done easy but when I need a human it’s a little difficult. Overall I’m happy 😀,5.00,US,,2023-06-21T15:25:01,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LGORrEPn5wC6UhBzZGikg2A,,en
.failure62,Too many updates,"Every single time go to use this or pay, have to endure an update?! Seriously? What benefit is this to customer? What purpose does it serve? Except wasting time and inconvenience, enough! If you want folks to use your app, make it Simple, easy, useful ! Make it make sense!",Too many updates,"Every single time go to use this or pay, have to endure an update?! Seriously? What benefit is this to customer? What purpose does it serve? Except wasting time and inconvenience, enough! If you want folks to use your app, make it Simple, easy, useful ! Make it make sense!",1.00,US,,2023-06-21T14:20:48,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lbmz5knMGICKBNWClIcIMdw,,en
Mkdd9003,Ssrvice,"We have amazing service, but being the only provider in town it amazes me they make us pay $85 a month when I started at $50. We’ve honestly talked about shutting down service as this costs as much as our water bill monthly which is extremely ridiculous.",Ssrvice,"We have amazing service, but being the only provider in town it amazes me they make us pay $85 a month when I started at $50. We’ve honestly talked about shutting down service as this costs as much as our water bill monthly which is extremely ridiculous.",4.00,US,11.11,2023-06-21T13:32:28,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LWL-H5YsS46LC9Sjh7woyxg,pricing,en
AP81🙂,🙂,Love using the app its way better then going in the store and waiting in line,🙂,Love using the app its way better then going in the store and waiting in line,5.00,US,11.11,2023-06-21T01:14:51,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LWvdbEZJT7BPDgskZXlhltw,gameplay,en
Missy8077,Help,"Your new WiFi boosting is not working properly for me or my area. I have all my devices set up for my home WiFi but Spectrum keeps disconnecting my home WiFi to connect me to a hot spot from Spectrum mobile. My WiFi and streaming continues to go on and off by itself. When it does this my home WiFi gets kicked off of all my streaming devices. Therefore making my streaming devices slow, or buffering, or looping. I then have to re-connect with my home WiFi back to all my streaming devices that are registered on my home WiFi network. This is a Spectrum Mobile problem as well as Spectrum Internet connectivity. I can’t talk to a live representative so I have no other choice but to leave this feedback here. Please fix accordingly. Thank you",Help,"Your new WiFi boosting is not working properly for me or my area. I have all my devices set up for my home WiFi but Spectrum keeps disconnecting my home WiFi to connect me to a hot spot from Spectrum mobile. My WiFi and streaming continues to go on and off by itself. When it does this my home WiFi gets kicked off of all my streaming devices. Therefore making my streaming devices slow, or buffering, or looping. I then have to re-connect with my home WiFi back to all my streaming devices that are registered on my home WiFi network. This is a Spectrum Mobile problem as well as Spectrum Internet connectivity. I can’t talk to a live representative so I have no other choice but to leave this feedback here. Please fix accordingly. Thank you",1.00,US,11.11,2023-06-20T23:52:14,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L97a-4DVEUYLsoZPTxp3AXw,app_performance,en
TheRealAldo,Sexist customer service reps,"I’ve been a Spectrum customer for almost 20 years (they were Insight before being bought by Charter).  I was having issues with both the Spectrum TV app and the MySpectrum app.  I was chatting with “Jonathan” via the chat feature on their website because the MySpectrum app wouldn’t load at all.  The representative was troubleshooting the issues and was unable to resolve anything.  He kept stating there was an issue with our internet which I know there wasn’t as I work from home full time utilizing our home internet and I’d had zero issues.  He asked if I could check if any other devices were having issues and I told him my husband doesn’t have the app so I didn’t know.  He then told me he needed to schedule a technician to come out to which I replied no thank you because this is an app issue not an internet issue.  As I’m chatting with him, my husband gets a text and email stating the contact settings have been changed to his information.  Mind you, I am the account owner and my husband was added afterwards as optional when he moved in.  My husband doesn’t even have the app to change anything and I couldn’t access the app to change anything.  So “Jonathan” apparently didn’t like that he couldn’t resolve my issue and didn’t like that a woman is the account owner with my information being the main contact so he changed it to my husband’s email and phone number.  I ended the chat then noticed on their website, there is an app outage.",Sexist customer service reps,"I’ve been a Spectrum customer for almost 20 years (they were Insight before being bought by Charter).  I was having issues with both the Spectrum TV app and the MySpectrum app.  I was chatting with “Jonathan” via the chat feature on their website because the MySpectrum app wouldn’t load at all.  The representative was troubleshooting the issues and was unable to resolve anything.  He kept stating there was an issue with our internet which I know there wasn’t as I work from home full time utilizing our home internet and I’d had zero issues.  He asked if I could check if any other devices were having issues and I told him my husband doesn’t have the app so I didn’t know.  He then told me he needed to schedule a technician to come out to which I replied no thank you because this is an app issue not an internet issue.  As I’m chatting with him, my husband gets a text and email stating the contact settings have been changed to his information.  Mind you, I am the account owner and my husband was added afterwards as optional when he moved in.  My husband doesn’t even have the app to change anything and I couldn’t access the app to change anything.  So “Jonathan” apparently didn’t like that he couldn’t resolve my issue and didn’t like that a woman is the account owner with my information being the main contact so he changed it to my husband’s email and phone number.  I ended the chat then noticed on their website, there is an app outage.",1.00,US,11.11,2023-06-20T21:26:36,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LuqpxUGrEbwpXbno4nvF6Wg,"gameplay;app_performance",en
GOTH3M,Beautiful,All is well,Beautiful,All is well,5.00,US,11.11,2023-06-20T20:31:29,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LJlcWiW7CIYRcr_4h0Hc9zA,,"en;br;cy;de;af"
wooshmaster,I don’t like apps,Stop making everyone download an app for everything they do. It’s really annoying.,I don’t like apps,Stop making everyone download an app for everything they do. It’s really annoying.,1.00,US,11.11,2023-06-20T19:41:46,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LHQw-AQn_u0AgMRQ7Men0sg,"gameplay;app_performance",en
