,author_uri,author_name,updated,rating,version,review_id,title,content,link,vote_sum,content_type,vote_count
113,https://itunes.apple.com/us/reviews/id579172619,los mejores 100%,2023-07-16T13:17:09-07:00,2,11.13,10147933682,Imposible,"En realidad con ustedes nunca se gana, en verdad no entiendo cómo puede ser posible que ustedes envíen promociones favoreciendo a los clientes y cuando uno llama para adquirir las promociones ustedes ponen excusas, en serio tengo el ser Isis por necesidad sino créanme que prescindiera de sus servicios",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
114,https://itunes.apple.com/us/reviews/id1009673139,GhoulSoulz23,2023-07-16T11:23:28-07:00,5,11.13,10147650753,WI-FI,W SPECTRUM,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
115,https://itunes.apple.com/us/reviews/id469358499,natejenswold,2023-07-16T11:22:31-07:00,1,11.13,10147648203,Necessary Evil,Spectrum is a tremendous pain that I would never choose unless absolutely necessary. Unfortunate that so many apartment buildings force you into it.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
116,https://itunes.apple.com/us/reviews/id1028071374,BEJAE❣️,2023-07-15T18:57:40-07:00,5,11.13,10145077929,Tech,HE DID AN AWESOME JOB AND WAS VERY KIND,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
117,https://itunes.apple.com/us/reviews/id22035554,Dustin Diaz,2023-07-15T16:01:35-07:00,1,11.13,10144686245,Billing doesn’t work,"I had one use for this app, and it was to view my billing. The app has 5 tabs. The home tab is pointless marketing. The second is Billing, which is blank. The third is upgrade (don’t need that). The fourth is services - OK. And the fifth tab is support, despite having a chat icon on all tabs.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
118,https://itunes.apple.com/us/reviews/id41610285,8duende05,2023-07-15T12:53:05-07:00,1,11.13,10144268595,Mal servicio,"Cada mes tienen muchos cortes de servicio, bajones constantes, definitivamente si tienes otra opción de internet en tu area escógela porque seguro es mejor que esta.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
119,https://itunes.apple.com/us/reviews/id549541548,Matt H Dawg,2023-07-15T12:38:25-07:00,5,11.13,10144233590,Amazing!,Amazing!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
120,https://itunes.apple.com/us/reviews/id311257603,Sandra232,2023-07-15T09:22:31-07:00,3,11.13,10143704108,Mistakes,You could add a cancellation feature even after the payment has been made when people are in a hurry it is easy to make a mistake. Spectrum could make it a lot easier to fix this as all other bill pay sights have then calling the bank and spectrum only to get no where after that happened to me I quit using the app for awhile only reason I used it today is my granddaughter has my phone and I couldn’t call not sure about next payment we will see,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
121,https://itunes.apple.com/us/reviews/id349870877,Sassy12213,2023-07-15T06:15:00-07:00,5,11.13,10143097049,Spectrum experience,The set-up instruction is easy to follow.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
122,https://itunes.apple.com/us/reviews/id129940793,Mt Gilead Bible Reader,2023-07-15T04:45:08-07:00,5,11.13,10142832210,Functionality,I’m so pleased with the ease of use and simplicity of the Spectrum app. It is very helpful and appreciated.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
123,https://itunes.apple.com/us/reviews/id16950192,Jameshjdjdjdjnzn,2023-07-15T04:01:32-07:00,1,11.13,10142716586,Nope,Still can’t sign in,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
124,https://itunes.apple.com/us/reviews/id310432833,Spacenut95,2023-07-14T22:38:42-07:00,5,11.13,10141947074,All the features,"You can manage Autopay, cancel scheduled payments, EVERYTHING!! Love this app.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
125,https://itunes.apple.com/us/reviews/id529683551,Zoipi,2023-07-14T17:15:03-07:00,5,11.13,10141176891,Great,Great service,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
126,https://itunes.apple.com/us/reviews/id123393526,Krystalnes,2023-07-14T15:45:50-07:00,1,11.13,10140974460,Fire TV,I can not download the spectrum app to my fire TV making my cable pointless,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
127,https://itunes.apple.com/us/reviews/id42575788,ccins11,2023-07-14T14:33:59-07:00,1,11.13,10140812545,Careful,This app prompted me to change my settings on my phone and promised increased internet coverage if I did. All it does is cause my phone to constantly have error messages on the screen.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
128,https://itunes.apple.com/us/reviews/id241993986,Marios construction,2023-07-14T13:34:51-07:00,5,11.13,10140676224,Wife service,Very reliable service,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
129,https://itunes.apple.com/us/reviews/id858309878,915753,2023-07-14T11:21:17-07:00,5,11.13,10140343887,great,great appp so convenient,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
130,https://itunes.apple.com/us/reviews/id456048613,luiji007900,2023-07-14T11:00:21-07:00,5,11.13,10140288017,Ez,It’s quick and easy wile it’s working. And that’s like 95% of the time so it’s pretty useful to have.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
131,https://itunes.apple.com/us/reviews/id869537656,S.L.2000,2023-07-13T18:53:53-07:00,5,11.13,10137689749,Love this!!,"This is so much easier much better go straight to the app , not going to the website and the trama . thank you so much.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
132,https://itunes.apple.com/us/reviews/id703422161,lohla B,2023-07-13T10:35:34-07:00,5,11.13,10136504074,I love my service!,Easy to use and set up ! No issues!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
133,https://itunes.apple.com/us/reviews/id802153962,mazhar1,2023-07-13T10:22:47-07:00,5,11.13,10136468076,Great company,There are many internet/cell fon companies but truly never get a very good experience like spectrum…such a great service i m enjoying,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
134,https://itunes.apple.com/us/reviews/id1223833656,HellHound68,2023-07-13T10:10:44-07:00,5,11.13,10136433616,Great service,"I have had an amazing experience with their service, they may have a long wait Time in store but with what you get from them it’s worth the long wait and having uninterrupted service always",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
135,https://itunes.apple.com/us/reviews/id754530513,Brad NYC W98,2023-07-13T09:59:20-07:00,5,11.13,10136400574,Brad,Kenny Lantigua is exemplary. Make him your manager immediately.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
136,https://itunes.apple.com/us/reviews/id150463011,Paul1Paul2Paul3,2023-07-13T08:27:01-07:00,5,11.13,10136116278,Easy to navigate,Very easy to make payments and keep up with upcoming payments as well.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
137,https://itunes.apple.com/us/reviews/id140484310,Bodyman909,2023-07-13T08:26:51-07:00,4,11.13,10136115725,Face ID is nice,Face ID is nice..,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
138,https://itunes.apple.com/us/reviews/id132655180,Bill pt546,2023-07-13T06:59:36-07:00,1,11.13,10135827477,Price increased,Why does my. Spectrum account keep increasing? It has increased $10.00 the past month. Please tell me why.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
139,https://itunes.apple.com/us/reviews/id1428842895,Dreacula,2023-07-12T22:03:57-07:00,3,11.13,10134454354,Password Wi-Fi,Can’t log into the app please fix or update please. Can’t even go on the website to change my Wi-Fi password,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
140,https://itunes.apple.com/us/reviews/id651142791,alexdark420,2023-07-12T21:14:48-07:00,1,11.13,10134344799,Basura,La peor basura el internet es una verdadera mierd*,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
141,https://itunes.apple.com/us/reviews/id532185379,arp813,2023-07-12T19:07:24-07:00,3,11.13,10134040943,My choice channels,Where can if find the 25 channels i was allowed to choose i chose 5 when i signed on but cant find where to add my other 20,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
142,https://itunes.apple.com/us/reviews/id401970948,Mosley Jimmy,2023-07-12T18:40:19-07:00,1,11.13,10133975247,Horrible experience,"Got my service shut off because employees were making exceptions on my account they shouldn’t have been, called to talk to a supervisor and they hung up on me. Y’all really need to take customer service more serious.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
143,https://itunes.apple.com/us/reviews/id894472768,Griffin Collins,2023-07-12T18:27:20-07:00,1,11.13,10133943693,Terrible support,Support on this app doesn’t let you talk to a real person. Just forces you to talk to a bot that isn’t useful at all.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
144,https://itunes.apple.com/us/reviews/id689123535,Jobrantley1948,2023-07-12T18:24:02-07:00,5,11.13,10133935654,Customer service mobile phones,I texted the following previously but it was on a no reply line. It would be wrong for me not to acknowledge the patient and professional knowledge Andrew Clay provided me in the transfer of 2 mobile phones to spectrum. This is second time he has assisted me. Both times have been an excellent experience. Thank you Spectrum and Andrew Clay.Lamont Brantley,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
145,https://itunes.apple.com/us/reviews/id550174103,Unkchz,2023-07-12T15:34:36-07:00,1,11.13,10133553153,Can’t open the app,Loaded latest version and now the app won’t open. I deleted and reinstalled the app. Still no good.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
146,https://itunes.apple.com/us/reviews/id570002800,CjcEich,2023-07-12T09:44:34-07:00,1,11.13,10132657930,Can’t Even Sign In on IPad,"Not sure what’s up with me signing in on my iPad. I can’t even get the curser to show up in the login box. This is on the app and when trying to login by using website. Must be some great update you thought would be necessary. That’s always what somebody thinks will be good, but NOT!!!!! I guess if the bill doesn’t get paid I’ll just find another better internet service!!!!!",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
147,https://itunes.apple.com/us/reviews/id1088570955,Nyk Lee,2023-07-12T08:12:12-07:00,2,11.12,10132367517,Just asking for the basics to work,"Can’t pay bill if app is consistently not working and says try again every day… 
Upgraded internet and still get slow buffering… 
Just want a service that works… 
Please have developers fix app… 
Should not have to buy pods just to get internet to work smoothly…",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
148,https://itunes.apple.com/us/reviews/id1164255331,ChristinaLaCroixxx,2023-07-12T08:05:03-07:00,5,11.12,10132344683,I love my spectrum app,Being able to pay with just a few clicks is the best!!!!! Having the app always available to see my bill or just see the day it’s due is awesome! 5star app!!!!!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
149,https://itunes.apple.com/us/reviews/id274720147,Hamrick_95,2023-07-12T05:13:41-07:00,1,11.12,10131796391,Service,Wi-Fi can be a little slow at times and seems like it’s not even working others.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
150,https://itunes.apple.com/us/reviews/id917924353,Old wood Jeff,2023-07-11T10:07:06-07:00,4,11.12,10129030135,Video recording,"I have been using DISH for tv access and show recording.  Their system is easier to use and allows for more recording and viewing options.  I’m not on their hopper system but one from maybe 20 years ago.  Recording, viewing and deleting is still easier and smoother than my spectrum system.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
151,https://itunes.apple.com/us/reviews/id945837158,cathycolecc,2023-07-11T08:50:04-07:00,5,11.12,10128796223,Customer service,I like Spectrum until I need help! The stupid auto help goes round and round! How do you speak to a real person????????? So frustrating,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
152,https://itunes.apple.com/us/reviews/id485339496,TC@UNC,2023-07-11T08:27:07-07:00,3,11.12,10128722125,Poor internet consistency,When I first became a Spectrum customer the internet worked great. After a couple of months it’s been hit or miss. I’ve experienced regular periods of outages and extremely slow response times. Starting to regret switching to Spectrum.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
153,https://itunes.apple.com/us/reviews/id101728223,0x45,2023-07-11T07:45:02-07:00,1,11.12,10128584437,No Longer Available for Business Customers,Biz customers no longer supported for some unknown reason. Infuriating and a great way to lose business.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
154,https://itunes.apple.com/us/reviews/id113354382,etmcdowell,2023-07-11T06:56:47-07:00,2,11.12,10128426337,Billing Tab is broken,The app doesn’t allow one to access the “Billing” option. It’ll flash a quick “One Moment Please” and goes to a blank white screen.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
155,https://itunes.apple.com/us/reviews/id43933427,Counselor In Ohio,2023-07-11T02:33:00-07:00,1,11.12,10127683815,"App stopped working, won't open at all!","App doesn't open, won't work at all!",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,1,Application,1
156,https://itunes.apple.com/us/reviews/id179358939,LSU14,2023-07-10T21:48:56-07:00,5,11.12,10127031663,Easy,Tk use and customer support is great,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
157,https://itunes.apple.com/us/reviews/id389141776,werdirdo,2023-07-10T17:33:55-07:00,3,11.12,10126412433,Blah.,To often of outages!!! Terrible!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
158,https://itunes.apple.com/us/reviews/id1273212419,jerdenson,2023-07-10T09:32:23-07:00,3,11.12,10125170707,Service,A lot of outages in this area I don’t know what is the problem every night between 12-3 I resive message of outage in my area even if is not raining so I hope this can be fixed soon,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
159,https://itunes.apple.com/us/reviews/id614856771,cejravp,2023-07-10T09:11:45-07:00,4,11.12,10125105367,Spectrum,It’s. A good service once in. Awhile problem with the connection when appliance is far how ever overall very good,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
160,https://itunes.apple.com/us/reviews/id152796474,Disciple Wayne L.,2023-07-10T07:13:18-07:00,5,11.12,10124705594,Easy Payment,Straight forward and simple payment method.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
161,https://itunes.apple.com/us/reviews/id368926189,kenzbennett24,2023-07-09T19:11:58-07:00,1,11.12,10122923499,No matter what plan it’s still garbage,"Don’t get spectrum internet, it is the slowest one get any but spectrum if you want working wifi",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
162,https://itunes.apple.com/us/reviews/id1382384196,Taibarys,2023-07-09T17:23:56-07:00,5,11.12,10122678725,Excelente,Fácil e intuitiva,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
163,https://itunes.apple.com/us/reviews/id910360480,Littlest thing ever,2023-07-09T12:57:28-07:00,5,11.12,10122089649,Love it,This is the most convenient way to pay your bill. I absolutely love it.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
164,https://itunes.apple.com/us/reviews/id333680622,Molested by yahoo,2023-07-09T11:30:27-07:00,5,11.12,10121869423,Farfergnugen!!!,I liked that the app is good for me belly!!!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
165,https://itunes.apple.com/us/reviews/id158311103,Bal1234,2023-07-09T11:11:04-07:00,5,11.12,10121817480,I want the service bad!,This has nothing to do with a issue. I am making a comment because I hope the CEO of Spectrum sees this comment. I know it’s coming to my area please hurry so many people in my area is want to get rid of the company we are with now. I CANNOT WAIT TO GET ON WITH YOU GUYS!! I even have the app downloaded already bc I am that ready lol!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
166,https://itunes.apple.com/us/reviews/id483245298,chrismacxzs,2023-07-09T09:23:26-07:00,1,11.12,10121514150,Spectrum,To expensive,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
167,https://itunes.apple.com/us/reviews/id917419119,Dpg54,2023-07-09T09:16:48-07:00,5,11.12,10121493841,EXCELENTE,Es una app muy util y facil de usar,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
168,https://itunes.apple.com/us/reviews/id85366266,Why can’t I use my real name,2023-07-09T07:29:06-07:00,1,11.12,10121156227,So bad,Worst internet I have ever had to deal with.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
169,https://itunes.apple.com/us/reviews/id1502988202,Norini Ibrahim,2023-07-09T03:57:58-07:00,5,11.12,10120551857,Totally agree,Thanks for serving and helping,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
170,https://itunes.apple.com/us/reviews/id883643051,Yay who oo,2023-07-08T15:51:38-07:00,3,11.12,10118872659,Spectrum,"To costly for the service I get,and it slags at times.Movies shut off half way threw at time!",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
171,https://itunes.apple.com/us/reviews/id1017562239,eddater,2023-07-08T14:02:16-07:00,1,11.12,10118634443,Fix this app.,The app hasn’t been working. Can’t see my balance and it doesn’t allow me to pay. It hasn’t been working. Please fix your app.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
172,https://itunes.apple.com/us/reviews/id1391297515,Alex947627,2023-07-08T11:49:01-07:00,5,11.12,10118313585,Quick,Fastest way to pay the bill.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
173,https://itunes.apple.com/us/reviews/id394430182,Sw Shunyo,2023-07-08T08:38:55-07:00,5,11.12,10117776378,Nice awesome,The app has a nice dashboard that provides self service access to all functions. Love the idea of restarting the modem.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
174,https://itunes.apple.com/us/reviews/id1544923584,Bernard.Chad,2023-07-08T04:47:40-07:00,4,11.12,10117062997,Service Review,Customer support and service technician have been excellent. I am very pleased with the support and cooperation have been excellent. I am very pleased.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
175,https://itunes.apple.com/us/reviews/id1478926861,ToriBelle422,2023-07-08T01:34:03-07:00,5,11.12,10116587670,Tori,Love it,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
176,https://itunes.apple.com/us/reviews/id1342146417,Fj 22,2023-07-07T20:21:41-07:00,5,11.12,10115879034,To Jailyn for her services.,"Ms Jailyn from Wisconsin was our assistant and helped us through all that we needed. She was an amazing, patient, kind and we really just wanted to share how much we have appreciated her help. This is from Mr. Jama and his daughter Fathi. Thank you so much Jailyn for your incredible service. We have talked to other customer service representatives before but none of them were nearly as phenomenal as you were.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
177,https://itunes.apple.com/us/reviews/id540548954,Mj$119974343,2023-07-07T16:50:04-07:00,5,11.12,10115377252,Amazing Speed,Truly the fastest speed! I love the service.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
178,https://itunes.apple.com/us/reviews/id315097130,Vintagetreasure55,2023-07-07T14:37:15-07:00,5,11.12,10115079505,New Beginnings,"A fresh start. Years ago I remember the WiFi Co we delt with was a pain. How things have changed in 20 years. A new company now, with easy communication & in person companionate representatives at the store. So far so good lol.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
179,https://itunes.apple.com/us/reviews/id1116566421,why do I use this service,2023-07-07T12:32:46-07:00,4,11.12,10114783065,"App is great, service is terrible","I do enjoy using the app, but your Internet service is terribly unreliable. I would never recommend the service to a friend, family member, or coworker. Second outage this week and your company credited me $6.44 for a full day without service, which I lost several hundreds of dollars by not being able to work without the Internet. Shame on your company, completely unreliable service. I am currently searching for a new provider.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
180,https://itunes.apple.com/us/reviews/id677852215,caridad f garcia,2023-07-07T10:23:38-07:00,5,11.12,10114443198,Spectrum Internet,Enjoying everything,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
181,https://itunes.apple.com/us/reviews/id421930220,Guy&Girl who played game,2023-07-07T10:10:40-07:00,5,11.12,10114406798,"Wow, so easy","Just be patient and relax because this app is super easy to use so. Thank you Spectrum, keep it up!",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
182,https://itunes.apple.com/us/reviews/id11848988,LAM47803,2023-07-07T08:55:29-07:00,2,11.12,10114181232,Stopped working,"This used to be a great app, but it quit working. I have deleted it and reinstalled it twice, and have restarted my device twice. It still won’t work. The chat bot disappeared while trying to solve my problem. Too bad. This was a great app . . .",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
183,https://itunes.apple.com/us/reviews/id512074360,oda773,2023-07-07T06:28:49-07:00,3,11.12,10113710072,Router Disconnect,Very simple. My app continues to say my router is disconnected and fiber modem status unavailable when WiFi is running smoothly. Know one can tell me why.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
184,https://itunes.apple.com/us/reviews/id945777998,Original Songbird,2023-07-07T05:56:55-07:00,5,11.12,10113610490,Cable and internet,Love the entire experience!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
185,https://itunes.apple.com/us/reviews/id407203487,Scottyjsales,2023-07-06T19:31:32-07:00,5,11.12,10112138365,Spectrum,So far awesome service fast internet no outages wifi router not the best had to buy another one but it is a big house so it was expected would be nice if they sent a tech to install it though Incase you have trouble hooking it up guess I could have asked also lol,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
186,https://itunes.apple.com/us/reviews/id257568088,Fiddlestix36,2023-07-06T18:39:35-07:00,1,11.12,10112015582,Forced to use app,"I was sent a new modem to replace my old one. The instructions required this app to be downloaded. I was able to install the new modem with the app, but it stopped functioning after that. When I open the app, the screen is white. One time it opened but everything was frozen. Deleted.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
187,https://itunes.apple.com/us/reviews/id1215349591,God's servant 43,2023-07-06T16:33:50-07:00,4,11.12,10111731264,My experience with Spectrum,Spectrum is a great home internet provider! I have only one complaint and that is once a week for the month I’ve had service with them I have to unplug and restart my modem and router and wait about 10 minutes for everything to load up and get back to working in proper fashion. Other than that I have no issues and the people I’ve talked to on customer service a couple of times have been super friendly and knowledgeable and able to answer all my inquiries to satisfaction. I only wish I wasn’t locked into cricket on my phone plan for 6 months bcz spectrums bundle of home internet and phone service is way more affordable than my phone plan with one company and internet thru another.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
188,https://itunes.apple.com/us/reviews/id608436602,Soccerwhitec6,2023-07-06T15:13:33-07:00,5,11.12,10111555572,Very helpful lady who help me navigate my account to change password.,I can’t remember the lady’s name but she was very helpful. Thank you…!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
189,https://itunes.apple.com/us/reviews/id15779931,Arsh23,2023-07-06T11:38:31-07:00,1,11.12,10111039311,Internet never works,Constant outages and just “oops we’re sorry” well I’m sorry you have a monopoly because the service is trash!,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
190,https://itunes.apple.com/us/reviews/id43439487,Steve4Bama,2023-07-06T10:07:40-07:00,5,11.12,10110787975,App is great,Spectrum service is great and easy to use.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
191,https://itunes.apple.com/us/reviews/id405878447,Jgon3,2023-07-06T09:03:27-07:00,3,11.12,10110597488,Rates,Monthly rates are higher than I would like them to be.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
192,https://itunes.apple.com/us/reviews/id1472270528,CustomTShirtKings🤴🏻,2023-07-05T18:15:34-07:00,5,11.12,10108337361,Awesome Internet,Love Spectrum! Especially the real customer service that actually helps with every issue and goes over and beyond to help you understand and also fix issues immediately! Give them all a raise!!😎😀,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
193,https://itunes.apple.com/us/reviews/id605777534,BlacButtaFli,2023-07-05T17:29:34-07:00,1,11.12,10108231607,All spectrum programs,Not user friendly.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
194,https://itunes.apple.com/us/reviews/id1254276280,gfd869595,2023-07-05T16:28:14-07:00,3,11.12,10108096401,App is easy to se but doesnt allow me to create pause schedule,"App is super easy to navigate ,but doesn’t allow me to create a pause schedule for my devices",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
195,https://itunes.apple.com/us/reviews/id601659300,binanceistheworst,2023-07-05T10:01:04-07:00,1,11.12,10107153066,Terrible App terrible company,"Support is just chatbots who won’t route you to a human.

The internet service and app are both terrible.",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
196,https://itunes.apple.com/us/reviews/id467228211,Francia*,2023-07-04T17:56:51-07:00,3,11.12,10104697711,Fechas de pago,"Me dio opción de elegir día de pago pero no me dejo hacerlo y de echo el día de vencimiento era un día después, no entiendo esa parte",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
197,https://itunes.apple.com/us/reviews/id425540428,Madness1685,2023-07-04T15:48:32-07:00,4,11.12,10104430824,Easy,This app is so incredibly easy to use! Fast and simple.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
198,https://itunes.apple.com/us/reviews/id384827348,Martinsixstring,2023-07-04T10:55:01-07:00,5,11.12,10103747529,Best Deal around,I Love Spectrum. I got internet and TV for under 120 dollars. Plus I got my phone service FREE for 1 year. You got to be nuts to pass up a deal like that. And I’m not nuts. I don’t think. Thank you Spectrum.,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
199,https://itunes.apple.com/us/reviews/id1412596454,Johnattel,2023-07-04T10:19:40-07:00,5,11.12,10103651291,Efectividad de pago,"Me encanta la app. Pagos electrónicos es lo mejor. Espero poder seguir disfrutando del servicio que hasta ahora,es excelente.
Cordialmente:
Johnattel Bruno",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
200,https://itunes.apple.com/us/reviews/id417771919,cuchita3545,2023-07-04T09:34:32-07:00,5,11.12,10103522216,Idioma Español,Sería muy importante para nosotros los usuarios tener la comunicación y recibir las informaciones en Español. Gracias,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
201,https://itunes.apple.com/us/reviews/id1049897632,libreexpression🌾,2023-07-04T08:35:56-07:00,5,11.12,10103345183,Sooo easy my 7 year old can pay my bill on it,Sooo easy my 7 year old can pay my bill on it,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
202,https://itunes.apple.com/us/reviews/id1542147752,jkhcllvcnn,2023-07-03T23:19:30-07:00,5,11.12,10101916552,Use,Good app,https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
203,https://itunes.apple.com/us/reviews/id122924103,Glasses On,2023-07-03T18:00:56-07:00,5,11.12,10101220540,The easiest and most convenient app,"It often happens that apps won’t allow you to do everything you need, but Spectrum is the exception.  Love it!",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
204,https://itunes.apple.com/us/reviews/id460683228,itsZETIMEtoPARTY!!!!!!!!!!!,2023-07-03T16:52:00-07:00,1,11.12,10101074372,The worst service,"I would avoid spectrum at all costs. They couldn’t even keep the internet working. Random outages during the day with no explanation. Impossible to work from home and not miss important meetings. All they told me is “they’re upgrading equipment for summer, you can go work at one of the places with a spectrum hotspot.” No way. Not a solution. After three times in one week I switched to ATT fiber and have not had a single issue in months. Also, spectrum will raise your bill, or try to bundle you with a bunch of crap you don’t need every year. I hate this company and hope goes down like the dumpster fire it truly is. :)",https://itunes.apple.com/us/review?id=942608209&type=Purple%20Software,0,Application,0
